away_team,week,posteam,drive_play_count,drive,qtr,drive_start_yard_line,drive_end_yard_line,drive_end_transition,down,ydstogo,yrdln,time,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,passer_player_name,passing_yards,receiver_player_name,receiving_yards,rusher_player_name,rushing_yards,pass_length,pass_location,air_yards,yards_after_catch,goal_to_go,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_yards_penalized,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,pass_defense_1_player_name,fumbled_1_player_name,sack_player_name,half_sack_1_player_name,half_sack_2_player_name,replay_or_challenge_result,penalty_type,drive_start_transition
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,4,10,PHI 25,00:21,45,"(:21) 44-B.Narveson 43 yard field goal is No Good, Hit Right Upright, Center-42-M.Orzech, Holder-19-D.Whelan.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,7,19,3,PHI 33,GB 14,INTERCEPTION,1,10,PHI 33,00:17,53,(:17) (Shotgun) 26-S.Barkley left guard to GB 33 for 34 yards (20-J.Bullard).,run,34,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,34,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,3,PHI 33,GB 14,INTERCEPTION,NA,0,GB 33,00:00,53,END QUARTER 3,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2:24,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,1,10,GB 33,15:00,53,(15:00) (Shotgun) 1-J.Hurts pass incomplete short right to 11-A.Brown (56-E.Cooper).,pass,0,1,0,1,0,0,0,J.Hurts,NA,A.Brown,NA,NA,NA,short,right,-4,NA,0,0,0,0,0,0,1,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,E.Cooper,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,2,10,GB 33,14:57,53,(14:57) (Shotgun) 1-J.Hurts pass short right to 81-G.Calcaterra to GB 22 for 11 yards (20-J.Bullard).,pass,11,1,0,1,0,0,0,J.Hurts,11,G.Calcaterra,11,NA,NA,short,right,5,6,0,1,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,1,10,GB 22,14:30,53,"(14:30) (No Huddle, Shotgun) 1-J.Hurts pass short left to 11-A.Brown to GB 11 for 11 yards (20-J.Bullard; 25-K.Nixon).",pass,11,1,1,1,0,0,0,J.Hurts,11,A.Brown,11,NA,NA,short,left,7,4,0,1,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,1,10,GB 11,13:52,53,"(13:52) (No Huddle, Shotgun) 1-J.Hurts left guard to GB 14 for -3 yards (25-K.Nixon, 91-P.Smith).",run,-3,1,1,0,0,0,0,NA,NA,NA,NA,J.Hurts,-3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,K.Nixon,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,2,13,GB 14,13:16,53,"(13:16) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short left to 83-J.Dotson (25-K.Nixon).",pass,0,1,1,1,0,0,0,J.Hurts,NA,J.Dotson,NA,NA,NA,short,left,0,NA,0,0,0,0,0,0,1,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,K.Nixon,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,3,13,GB 14,13:10,53,(13:10) (Shotgun) 1-J.Hurts pass deep middle intended for 11-A.Brown INTERCEPTED by 23-J.Alexander at GB -4. 23-J.Alexander to GB 13 for 17 yards (6-D.Smith).,pass,0,1,0,1,0,0,0,J.Hurts,NA,A.Brown,NA,NA,NA,deep,middle,14,NA,0,0,0,1,0,0,0,1,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,J.Alexander,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,GB 13,12:53,79,(12:53) (Shotgun) 8-J.Jacobs left tackle pushed ob at GB 45 for 32 yards (17-N.Dean). ** Injury Update: PHI-27-Q.Mitchell has returned to the game.,run,32,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,32,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,GB 45,12:15,79,(12:15) (Shotgun) 8-J.Jacobs left tackle to GB 44 for -1 yards (17-N.Dean).,run,-1,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,-1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,N.Dean,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,2,11,GB 44,11:37,79,(11:37) (Shotgun) 10-J.Love pass short left to 9-C.Watson to 50 for 6 yards (27-Q.Mitchell).,pass,6,1,0,1,0,0,0,J.Love,6,C.Watson,6,NA,NA,short,left,4,2,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,3,5,MID 50,10:56,79,"(10:56) (No Huddle, Shotgun) 10-J.Love pass deep left to 11-J.Reed to PHI 24 for 26 yards (32-R.Blankenship).",pass,26,1,1,1,0,0,0,J.Love,26,J.Reed,26,NA,NA,deep,left,23,3,0,1,1,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,PHI 24,10:11,79,"(10:11) 31-Em.Wilson left guard to PHI 15 for 9 yards (27-Q.Mitchell, 98-J.Carter).",run,9,0,0,0,0,0,0,NA,NA,NA,NA,Em.Wilson,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,2,1,PHI 15,09:30,79,(9:30) 10-J.Love pass short right to 31-Em.Wilson to PHI 13 for 2 yards (53-Z.Baun).,pass,2,0,0,1,0,0,0,J.Love,2,Em.Wilson,2,NA,NA,short,right,1,1,0,1,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,PHI 13,08:49,79,(8:49) (Shotgun) 8-J.Jacobs right guard to PHI 8 for 5 yards (53-Z.Baun; 32-R.Blankenship).,run,5,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,2,5,PHI 8,08:06,79,(8:06) 10-J.Love pass incomplete short left.,pass,0,0,0,1,0,0,0,J.Love,NA,NA,NA,NA,NA,short,left,8,NA,0,0,0,0,0,0,1,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,3,5,PHI 8,08:01,79,(8:01) (Shotgun) 10-J.Love pass incomplete short middle to 87-R.Doubs [97-M.Ojomo].,pass,0,1,0,1,0,0,0,J.Love,NA,R.Doubs,NA,NA,NA,short,middle,8,NA,0,0,0,1,0,0,1,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,M.Ojomo,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,4,5,PHI 8,07:56,79,"(7:56) 44-B.Narveson 26 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,GB 35,07:52,67,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,10,PHI 30,07:52,67,(7:52) (Shotgun) 26-S.Barkley left end to PHI 28 for -2 yards (7-Q.Walker). PHI-11-A.Brown was injured during the play.,run,-2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,-2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,Q.Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,12,PHI 28,07:09,67,"(7:09) (Shotgun) 1-J.Hurts pass incomplete short right [90-L.Van Ness]. PENALTY on GB-23-J.Alexander, Defensive Holding, 5 yards, enforced at PHI 28 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Defensive Holding,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,10,PHI 33,06:59,67,(6:59) (Shotgun) 26-S.Barkley up the middle to PHI 42 for 9 yards (58-I.McDuffie). ** Injury Update: PHI-11-A.Brown has returned to the game.,run,9,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,1,PHI 42,06:18,67,(6:18) (Shotgun) 26-S.Barkley up the middle to PHI 44 for 2 yards (56-E.Cooper; 52-R.Gary).,run,2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,PHI 44,05:33,67,Timeout #1 by PHI at 05:33.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,10,PHI 44,05:33,67,(5:33) (Shotgun) 1-J.Hurts scrambles right tackle to GB 48 for 8 yards (20-J.Bullard).,run,8,1,0,1,0,0,1,NA,NA,NA,NA,J.Hurts,8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,2,GB 48,04:52,67,"(4:52) (Shotgun) 1-J.Hurts pass short right to 14-K.Gainwell ran ob at GB 45 for 3 yards (21-E.Stokes). PENALTY on PHI-65-L.Johnson, Illegal Formation, 5 yards, enforced at GB 48 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Illegal Formation,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,7,PHI 47,04:48,67,"(4:48) (Shotgun) 1-J.Hurts pass incomplete short right to 11-A.Brown (23-J.Alexander). Penalty on PHI-51-C.Jurgens, Ineligible Downfield Pass, declined.",pass,0,1,0,1,0,0,0,J.Hurts,NA,A.Brown,NA,NA,NA,short,right,8,NA,0,0,0,0,0,0,1,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,J.Alexander,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,3,7,PHI 47,04:43,67,"(4:43) (Shotgun) 1-J.Hurts scrambles up the middle to GB 47 for 6 yards (7-Q.Walker, 94-K.Brooks). PENALTY on GB-97-K.Clark, Defensive Holding, 5 yards, enforced at GB 47.",run,6,1,0,1,0,0,1,NA,NA,NA,NA,J.Hurts,6,NA,NA,NA,NA,0,0,0,1,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Defensive Holding,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,10,GB 42,04:32,67,(4:32) (Shotgun) 26-S.Barkley left tackle to GB 40 for 2 yards (45-Er.Wilson; 58-I.McDuffie).,run,2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,8,GB 40,03:48,67,"(3:48) (Shotgun) 1-J.Hurts scrambles left end to GB 32 for 8 yards (21-E.Stokes, 7-Q.Walker).",run,8,1,0,1,0,0,1,NA,NA,NA,NA,J.Hurts,8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,10,GB 32,03:04,67,(3:04) (Shotgun) 26-S.Barkley up the middle to GB 35 for -3 yards (95-D.Wyatt).,run,-3,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,-3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,D.Wyatt,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,13,GB 35,02:23,67,(2:23) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 19 for 16 yards (29-X.McKinney).,pass,16,1,0,1,0,0,0,J.Hurts,16,D.Smith,16,NA,NA,short,left,2,14,0,1,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,GB 19,02:15,67,Timeout #1 by GB at 02:15.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,10,GB 19,02:15,67,(2:15) (Shotgun) 26-S.Barkley up the middle to GB 17 for 2 yards (58-I.McDuffie; 93-T.Slaton).,run,2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,GB 17,02:10,67,Timeout #2 by GB at 02:10.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,8,GB 17,02:10,67,(2:10) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 6 for 11 yards (20-J.Bullard; 21-E.Stokes).,pass,11,1,0,1,0,0,0,J.Hurts,11,D.Smith,11,NA,NA,short,left,5,6,0,1,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,1,6,GB 6,02:00,67,(2:00) (Shotgun) 26-S.Barkley up the middle to GB 4 for 2 yards (20-J.Bullard).,run,2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,GB 4,01:57,67,Timeout #3 by GB at 01:57.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,2,4,GB 4,01:57,67,(1:57) (Shotgun) 26-S.Barkley right guard to GB 1 for 3 yards (7-Q.Walker; 93-T.Slaton).,run,3,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,3,NA,NA,NA,NA,1,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,GB 1,01:12,67,Timeout #2 by PHI at 01:12.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,3,1,GB 1,01:12,67,"(1:12) 1-J.Hurts FUMBLES (Aborted) at GB 2, recovered by PHI-26-S.Barkley at GB 3.",run,0,0,0,0,0,0,0,NA,NA,NA,NA,J.Hurts,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,J.Hurts,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,16,21,4,PHI 30,GB 3,FIELD_GOAL,NA,0,GB 3,00:30,67,Timeout #3 by PHI at 00:30.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,16,21,4,PHI 30,GB 3,FIELD_GOAL,4,3,GB 3,00:30,67,"(:30) 4-J.Elliott 21 yard field goal is GOOD, Center-49-R.Lovato, Holder-10-B.Mann. Penalty on GB-29-X.McKinney, Defensive Offside, declined.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,7:25,6,1,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,22,4,GB 16,PHI 47,END_GAME,NA,0,PHI 35,00:27,33,"10-B.Mann kicks 73 yards from PHI 35 to GB -8. 25-K.Nixon to GB 16 for 24 yards (28-W.Shipley, 3-N.Smith).",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,22,4,GB 16,PHI 47,END_GAME,1,10,GB 16,00:22,33,(:22) (Shotgun) 10-J.Love pass deep left to 11-J.Reed pushed ob at GB 49 for 33 yards (27-Q.Mitchell).,pass,33,1,0,1,0,0,0,J.Love,33,J.Reed,33,NA,NA,deep,left,33,0,0,1,0,0,0,0,0,0,0:27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,22,4,GB 16,PHI 47,END_GAME,1,10,GB 49,00:15,33,"(:15) (No Huddle, Shotgun) 8-J.Jacobs left end ran ob at PHI 47 for 4 yards (53-Z.Baun). GB-10-J.Love was injured during the play. GB-71-J.Myers was injured during the play.",run,4,1,1,0,0,0,0,NA,NA,NA,NA,J.Jacobs,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,4,22,4,GB 16,PHI 47,END_GAME,NA,0,PHI 47,00:06,33,Timeout #4 by GB at 00:06.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,22,4,GB 16,PHI 47,END_GAME,2,6,PHI 47,00:06,33,(:06) (Shotgun) 2-M.Willis pass incomplete short left to 87-R.Doubs.,pass,0,1,0,1,0,0,0,M.Willis,NA,R.Doubs,NA,NA,NA,short,left,2,NA,0,0,0,0,0,0,1,0,0:27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,22,4,GB 16,PHI 47,END_GAME,3,6,PHI 47,00:03,33,(:03) (Shotgun) 2-M.Willis sacked at GB 49 for -4 yards (53-Z.Baun).,pass,-4,1,0,1,0,0,0,M.Willis,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0:27,1,0,0,0,0,0,0,0,0,Z.Baun,NA,Z.Baun,NA,NA,Z.Baun,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,22,4,GB 16,PHI 47,END_GAME,NA,0,NA,00:00,33,END GAME,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0:27,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
